Sum_uniform,Sum_exponential,Sum_cauchy
0.679317,1.15812,0.669871
0.672562,1.1957,0.753517
0.174451,0.211976,-16.3384
0.400526,0.537376,-0.396299
0.44758,0.628392,-0.206484
0.812323,2.11535,3.89748
0.53088,3.04782,63.67
0.675294,1.18362,0.724939
0.396131,0.504482,-0.338641
0.166434,0.18205,-1.73565
0.59235,1.22523,0.867116
0.428328,0.702185,-0.638686
0.80459,1.7197,1.72592
0.565176,0.865266,0.235348
0.88551,2.20916,2.90203
0.405559,0.600887,-0.584236
0.22916,0.287983,-3.29387
0.771022,1.59193,1.50468
0.0870877,0.0927631,-5.63249
0.504268,1.70931,0.933013
0.746175,1.46284,1.22162
0.522332,0.965012,0.18577
0.25878,0.299505,-0.947206
0.750481,1.63912,1.8181
0.18967,0.216314,-1.93839
0.231412,0.268518,-1.30231
0.85906,2.07971,2.72184
0.448508,0.915502,-1.4318
0.742679,1.59421,1.68695
0.596114,1.62921,2.58433
0.651385,1.31029,1.06711
0.505908,1.06492,0.0947546
0.855324,2.75211,11.1569
0.716147,1.28878,0.871626
0.429113,0.59595,-0.28833
0.956725,3.15213,7.48798
0.450964,0.605467,-0.160944
0.512334,0.790613,0.05423
0.653183,1.24811,0.899452
0.600335,0.943283,0.356973
0.74501,1.7076,2.16777
0.329045,0.452257,-1.24557
0.649419,1.05054,0.51092
0.942805,3.00601,7.37336
0.739264,1.88364,3.2713
0.557104,1.38061,1.26843
0.438081,0.795088,-0.904952
0.27219,0.347568,-1.67353
0.567934,0.904973,0.277982
0.446466,0.598085,-0.176968
0.569087,1.37212,1.28388
0.218695,0.247023,-1.22751
0.359745,0.446177,-0.472889
0.985019,4.20276,21.3082
0.51209,0.903236,0.0881244
0.545221,1.28888,0.892942
0.143866,0.156884,-2.33264
0.80188,2.16505,4.564
0.701389,1.3276,1.00334
0.183284,0.224457,-11.7274
0.565639,0.87406,0.244096
0.51059,0.772824,0.0437072
0.261437,0.336421,-2.1993
0.673851,2.24068,8.68778
0.791386,3.32111,50.6705
0.73964,2.08528,5.04141
0.73947,3.3362,65.2008
0.192201,0.21802,-1.76491
0.46984,1.01935,-0.864274
0.304811,0.39319,-1.1242
0.347594,0.481917,-0.994139
0.230374,0.28054,-2.07685
0.481043,1.12439,-0.712138
0.559805,0.932194,0.291827
0.267414,0.311177,-0.896201
0.78039,1.67399,1.74371
0.441826,0.649016,-0.282416
0.418721,0.777657,-1.9216
0.496104,0.685398,-0.0122408
0.505878,1.00212,0.0719172
0.550263,1.29904,0.955574
0.375913,0.482791,-0.45538
0.513558,0.753122,0.0495632
0.40934,0.541902,-0.328741
0.839785,2.48588,7.18038
0.555848,0.816085,0.1805
0.226092,0.260145,-1.29893
0.396763,0.62626,-0.985976
0.276911,0.340397,-1.14973
0.907564,2.38616,3.38031
0.692905,1.44925,1.39322
0.41086,0.654624,-0.787451
0.37483,0.484733,-0.476086
0.615402,0.956074,0.379969
0.567311,0.848422,0.223697
0.448727,0.92492,-1.52892
0.60837,1.03363,0.487112
0.62969,1.03226,0.488218
0.485532,0.674003,-0.0477714
0.299247,0.396923,-1.51373
0.404152,0.606409,-0.639472
0.428095,0.579086,-0.264024
0.81162,1.90481,2.49836
0.230097,0.261526,-1.13464
0.343005,0.421272,-0.544629
0.700397,1.24933,0.819863
0.197857,0.222071,-1.48442
0.62375,1.00006,0.440697
0.450023,0.600229,-0.160602
0.606464,1.10846,0.615899
0.845763,1.89844,2.02321
0.706388,1.29556,0.911426
0.560903,0.970447,0.338392
0.589238,1.53765,2.05525
0.653638,1.06066,0.524626
0.533186,0.773831,0.110227
0.74149,1.37027,0.990111
0.431573,0.81288,-1.41854
0.612312,0.951083,0.372647
0.287946,0.339603,-0.786097
0.100751,0.107301,-3.72751
0.327806,0.449094,-1.24
0.861593,2.03775,2.44655
0.22459,0.267304,-1.78595
0.575653,1.47576,1.73435
0.19796,0.220946,-1.41353
0.245668,0.337734,-306.302
0.222572,0.284434,-6.00067
0.879732,2.56184,6.30022
0.304515,0.442212,-3.99784
0.506493,1.51678,0.629996
0.447772,0.949426,-2.00868
0.295399,0.406278,-2.34681
0.43872,0.648715,-0.310644
0.429984,0.587953,-0.266418
0.504988,0.748681,0.0194953
0.353316,0.537727,-1.84392
0.525443,0.763042,0.0866617
0.310628,0.428185,-1.75319
0.237664,0.311639,-6.28417
0.680468,1.15234,0.657591
0.452584,0.863088,-0.784879
0.52588,1.41335,1.05802
0.475022,1.4473,-25.1806
0.411816,0.591856,-0.452773
0.26312,0.330395,-1.65415
0.312507,0.413114,-1.20198
0.546312,0.970063,0.298105
0.548719,0.797187,0.155231
0.554874,0.881308,0.231278
0.512844,0.719177,0.0403751
0.77639,1.50214,1.19329
0.510585,0.811557,0.052184
0.515124,0.765466,0.0576013
0.609662,2.52862,18.7403
0.446416,0.680585,-0.29825
0.364481,0.499034,-0.72373
0.474218,0.722304,-0.125333
0.294172,0.38681,-1.52516
0.347949,0.435454,-0.563173
0.830739,1.941,2.4304
0.194372,0.23342,-3.71514
0.612447,1.11716,0.634359
0.57827,0.866345,0.253752
0.150855,0.175902,-9.19991
0.316881,0.381217,-0.649567
0.411332,0.636807,-0.663618
0.619299,1.68424,2.87421
0.767261,1.4581,1.1155
0.472971,0.659128,-0.0943281
0.355694,0.61843,-66.729
0.511983,0.731259,0.0401951
0.502848,0.6991,0.00895811
0.520605,1.29518,0.622581
0.214636,0.262103,-2.9629
0.582595,1.06494,0.516411
0.541378,0.823002,0.156737
0.701512,1.34951,1.06083
0.415105,0.629388,-0.554282
0.696866,1.19659,0.717483
0.498215,0.700177,-0.00590979
0.719826,1.4151,1.18656
0.537072,0.861126,0.171212
0.91247,2.43813,3.5616
0.734088,1.37859,1.03615
0.325675,0.463127,-1.75529
0.475262,0.695541,-0.102645
0.669845,1.11061,0.59489
0.802875,2.11772,4.11166
0.444141,0.884838,-1.40832
0.918202,2.62398,4.86546
0.305916,0.461685,-10.3763
0.537686,0.843317,0.160802
0.222028,0.253592,-1.28619
0.596111,1.98176,5.93373
0.694787,1.22845,0.786031
0.767786,1.46318,1.12678
0.0718986,0.0746148,-4.35233
0.424963,0.578754,-0.286688
0.714016,1.25767,0.80845
0.522206,1.17825,0.425336
0.374885,0.558549,-1.02025
0.224816,0.290532,-7.74053
0.504608,0.707575,0.0148428
0.314151,0.482856,-10.6397
0.4608,0.894461,-0.651724
0.616288,1.155,0.711402
0.637398,1.45823,1.60294
0.213608,0.249532,-1.74487
0.316109,0.404998,-0.928479
0.499852,1.06625,-0.00265446
0.318035,0.3894,-0.702077
0.403824,0.737513,-2.76323
0.177368,0.216095,-14.5756
0.198385,0.227142,-1.7768
0.15728,0.172873,-2.08154
0.280624,0.382179,-2.96895
0.749725,1.42158,1.09145
0.394201,0.663172,-1.67216
0.802909,1.78204,1.99819
0.391803,0.637863,-1.36082
0.747175,1.79855,2.63489
0.417573,0.557623,-0.2996
0.873991,2.21975,3.26416
0.627116,0.994126,0.432552
0.283223,0.334493,-0.831188
0.244537,0.315988,-3.48307
0.65789,2.34617,11.3401
0.557673,0.853026,0.212282
0.847695,1.89868,1.99915
0.737539,1.33913,0.928065
0.424834,0.723901,-0.86501
0.686822,1.16819,0.67859
0.687431,1.17327,0.687349
0.713278,1.74213,2.61238
0.484448,0.818833,-0.109891
0.112881,0.121264,-3.33396
0.365655,0.609632,-3.75383
0.347892,0.431141,-0.53822
0.253171,0.340146,-5.97621
0.717377,1.56662,1.72187
0.606818,1.07083,0.547727
0.730367,2.97568,32.6263
0.621009,1.08389,0.573585
0.480713,1.11316,-0.687863
0.740768,1.40116,1.0714
0.0508991,0.0522778,-6.36834
0.300605,0.377573,-0.992795
0.390473,0.502972,-0.382695
0.642119,1.40091,1.3738
0.461665,0.756386,-0.269377
0.611141,1.28147,1.02635
0.64586,1.04956,0.510965
0.517715,1.60121,1.62191
0.573259,0.879902,0.26063
0.794127,1.5896,1.35233
0.475036,0.735132,-0.128772
0.727147,1.94104,3.87015
0.85084,2.0949,2.97316
0.477638,0.693694,-0.0893573
0.870425,2.0622,2.4128
0.528257,0.803288,0.111702
0.849807,1.90289,1.9897
0.30012,0.359122,-0.75095
0.410299,0.542998,-0.32359
0.721669,1.29072,0.862045
0.281601,0.332565,-0.845012
0.9744,3.80324,16.3618
0.573276,0.897924,0.278666
0.625342,0.996054,0.435163
0.326016,0.419005,-0.836784
0.717071,1.33425,0.97703
0.565634,1.64064,2.65693
0.642224,1.26171,0.947937
0.407183,0.531507,-0.320492
0.487957,1.23069,-0.634477
0.66959,1.151,0.66825
0.891099,2.47662,4.79359
0.826173,2.08099,3.36043
0.378886,0.496374,-0.479452
0.484041,0.877825,-0.153435
0.452748,0.619391,-0.165291
0.693938,1.76037,2.88734
0.26054,0.352657,-5.19098
0.667483,1.10696,0.590837
0.740576,1.46012,1.23778
0.534104,0.788878,0.119821
0.440676,0.638335,-0.273015
0.40614,0.708834,-1.65035
0.336899,0.441217,-0.814172
0.725906,1.3509,0.992338
0.606548,1.31811,1.13816
0.818602,2.30927,5.64762
0.343107,0.438428,-0.660122
0.633319,1.26082,0.955152
0.718884,1.38653,1.10857
0.371565,0.544527,-0.970548
0.37394,0.469882,-0.424147
0.317259,0.454171,-2.25433
0.294308,0.354697,-0.830603
0.619532,1.71301,3.07644
0.283184,0.383353,-2.56113
0.153462,0.166737,-1.92828
0.657637,1.50137,1.72084
0.694621,1.43876,1.35147
0.540062,0.965632,0.271293
0.479474,0.774755,-0.123484
0.264988,0.312755,-1.0035
0.46092,0.827217,-0.425575
0.382701,0.553439,-0.747523
0.569931,0.848748,0.227559
0.593194,1.02359,0.461699
0.611084,1.22587,0.875936
0.45702,0.879535,-0.711258
0.790117,1.7252,1.87259
0.860541,1.99381,2.24566
0.721177,1.66624,2.14341
0.606456,1.52336,1.96432
0.703548,2.22005,7.596
0.488359,1.08194,-0.287216
0.393024,0.552,-0.54683
0.809966,1.67234,1.51069
0.710119,1.40849,1.20141
0.232565,0.265145,-1.12907
0.601631,1.16879,0.738125
0.472771,0.659409,-0.0953891
0.46715,0.635347,-0.107048
0.308747,0.388142,-0.904642
0.72851,1.35672,0.998792
0.856336,2.50121,6.64626
0.396404,0.728067,-4.10802
0.60394,1.02636,0.473672
0.500013,1.14674,0.000339223
0.391124,0.496223,-0.356279
0.505985,1.30762,0.261632
0.712765,1.95636,4.20015
0.663093,1.826,3.63964
0.447684,0.701887,-0.32738
0.556764,0.976444,0.335849
0.555124,0.957239,0.308937
0.719148,1.30166,0.893364
0.348654,0.470548,-0.829925
0.778778,2.06558,4.12521
0.227194,0.281505,-2.76575
0.399927,0.66655,-1.34426
0.486327,0.695441,-0.0500461
0.393837,0.500659,-0.346609
0.506983,0.789154,0.0323127
0.307726,0.368852,-0.700592
0.867411,3.59926,56.3002
0.12634,0.138231,-3.4744
0.580236,2.2995,12.2509
0.755406,1.40841,1.03519
0.738683,1.62194,1.82438
0.685077,1.15593,0.658143
0.57203,0.870174,0.249712
0.330028,0.510064,-4.61639
0.154248,0.178724,-6.0021
0.374615,0.528483,-0.737299
0.36391,0.516591,-0.899638
0.567197,1.04429,0.455203
0.427165,0.889043,-4.80786
0.545581,0.944846,0.2687
0.445949,0.663176,-0.27101
0.361479,0.471746,-0.587185
0.365199,0.531177,-1.02846
0.519012,0.919986,0.136688
0.19767,0.220236,-1.3978
0.351537,0.511505,-1.30697
0.522528,1.73398,2.70827
0.420653,0.84427,-4.18656
0.511268,0.81408,0.0557651
0.506915,0.767841,0.0289878
0.906243,2.36741,3.29873
0.536919,1.06625,0.37877
0.565115,1.22623,0.818555
0.506679,1.17249,0.165927
0.158515,0.176757,-2.45081
0.854984,1.93468,2.05757
0.325078,0.442831,-1.24071
0.738417,1.54,1.50871
0.692323,1.49053,1.54369
0.875262,2.75178,9.61503
0.495672,2.18878,-27.6722
0.859346,2.06242,2.61908
0.0907069,0.0960907,-4.29817
0.585312,1.07126,0.530856
0.162651,0.177516,-1.78379
0.349612,0.600279,-444.273
0.28648,0.365846,-1.34636
0.15999,0.175613,-1.9683
0.763124,1.49238,1.23053
0.351086,0.504834,-1.20646
0.621427,1.42389,1.49865
0.503447,0.724795,0.0122076
0.288847,0.350664,-0.9205
0.823298,1.87433,2.19635
0.341,0.417141,-0.546343
0.674357,1.34532,1.12044
0.272861,0.377803,-5.27319
0.16139,0.176033,-1.80278
0.912586,2.63119,5.27604
0.536532,1.04879,0.353012
0.629173,1.30516,1.08338
0.409275,0.68947,-1.1624
0.262432,0.308646,-1.00851
0.65288,1.54111,1.91551
0.309721,0.402144,-1.10061
0.0644554,0.0666381,-4.89515
0.60835,1.01813,0.463298
0.491414,0.695572,-0.0297893
0.512381,1.08365,0.192588
0.209254,0.269134,-29.141
0.522364,0.74232,0.0714697
0.437843,0.821887,-1.13655
0.31831,0.39232,-0.724806
0.316463,0.391572,-0.755502
0.689484,1.54699,1.78216
0.910003,2.4339,3.63022
0.656469,1.07531,0.546447
0.565729,0.926855,0.297507
0.535817,1.00542,0.296454
0.545229,0.815649,0.160404
0.887658,2.19795,2.78202
0.870252,2.36932,4.58
0.481274,0.717795,-0.0815507
0.48249,0.692193,-0.0657152
0.569974,0.878691,0.25495
0.551668,0.802222,0.163761
0.529148,1.41106,1.1094
0.686944,1.69239,2.52271
0.112106,0.118902,-2.721
0.714258,1.97364,4.33886
0.236876,0.30049,-3.14419
0.565304,0.838026,0.212101
0.540412,0.855261,0.17631
0.357918,0.589554,-4.29902
0.319327,0.46956,-2.99166
0.296224,0.423858,-4.13086
0.500278,1.13494,0.00672239
0.632595,2.58514,19.9234
0.717991,1.78861,2.85556
0.850678,2.30512,4.61431
0.381756,0.498352,-0.454528
0.875184,2.45257,5.22859
0.42647,0.856497,-3.11782
0.603082,1.27548,1.00955
0.604035,1.36559,1.29779
0.683155,1.17708,0.700914
0.694719,1.77709,2.99132
0.734705,1.49944,1.38787
0.612828,1.10286,0.607222
0.767468,1.64477,1.72337
0.441489,0.828544,-1.01355
0.306684,0.374179,-0.778813
0.539266,1.33848,0.99336
0.690603,1.4813,1.51624
0.786486,1.83997,2.45292
0.430749,0.675766,-0.482717
0.238463,0.279429,-1.29136
0.333835,0.516333,-3.98988
0.57076,0.933618,0.313555
0.391525,0.636905,-1.36123
0.5704,0.923583,0.301747
0.551135,0.81598,0.172189
0.565905,0.894559,0.264163
0.3751,0.514098,-0.627448
0.805342,1.64014,1.4379
0.455386,1.02572,-2.36818
0.779649,2.2829,6.48284
0.134272,0.152828,-8.09828
0.430521,0.939237,-8.7449
0.645878,1.51458,1.81933
0.347454,0.428501,-0.528772
0.471732,0.769952,-0.184562
0.904348,3.34547,24.4099
0.424307,0.644294,-0.469134
0.456805,1.1112,-5.05614
0.348162,0.469914,-0.83582
0.548947,0.861091,0.201456
0.659816,1.0797,0.55135
0.582841,0.97261,0.378327
0.723057,1.37784,1.0711
0.291343,0.435402,-70.913
0.451878,0.781838,-0.468938
0.521075,0.790333,0.0845476
0.911825,2.50556,4.11907
0.358157,0.546717,-1.6993
0.103098,0.114028,-14.3096
0.784936,1.596,1.43096
0.29353,0.431511,-10.0432
0.798211,1.98311,3.16246
0.652312,1.29814,1.03147
0.392918,0.524247,-0.431021
0.629398,1.03305,0.489461
0.851938,2.13854,3.23476
0.33162,0.418917,-0.711154
0.402144,0.60299,-0.659986
0.0529999,0.0546235,-6.66913
0.206078,0.248249,-2.91846
0.299293,0.380467,-1.09309
0.252199,0.297213,-1.14585
0.96882,4.12126,37.6735
0.566626,0.90947,0.280498
0.363748,0.515569,-0.893446
0.565086,1.41052,1.41979
0.646663,1.06894,0.541591
0.25255,0.33874,-5.87331
0.152102,0.165115,-1.94668
0.504235,0.791156,0.0203977
0.725175,1.32653,0.935056
0.657327,1.14902,0.677237
0.790058,1.78696,2.148
0.627477,1.03422,0.491376
0.638509,1.40406,1.39268
0.94487,3.02044,7.31707
0.648192,1.59098,2.18212
0.375968,0.496532,-0.516898
0.655954,1.67897,2.64387
0.240967,0.311718,-3.9651
0.572968,1.32724,1.13674
0.42306,0.576257,-0.296461
0.775129,1.53658,1.30073
0.350848,0.438287,-0.540369
0.259097,0.324585,-1.725
0.564137,0.83829,0.21062
0.635123,1.02967,0.483569
0.678079,1.35417,1.137
0.533141,1.06018,0.348724
0.660492,1.12209,0.623829
0.416752,0.540957,-0.271183
0.53946,0.806315,0.141981
0.306543,0.470564,-29.3737
0.357332,0.503622,-0.952256
0.372858,0.515556,-0.678236
0.465178,1.21931,-6.46937
0.319528,0.402298,-0.803581
0.87803,2.33431,4.00632
0.182402,0.20151,-1.55854
0.342971,0.420659,-0.541408
0.535642,0.960721,0.248776
0.653794,1.69903,2.784
0.747833,2.44758,10.4109
0.409604,0.665611,-0.910156
0.659925,1.13517,0.648415
0.379916,0.484482,-0.419945
0.856036,1.9651,2.18006
0.612475,0.94819,0.369097
0.742039,2.12435,5.42756
0.296848,0.363328,-0.883986
0.298929,0.356846,-0.750571
0.25872,0.357942,-12.9542
0.188931,0.21806,-2.2567
0.576325,1.17703,0.727596
0.600545,0.958626,0.376324
0.638705,1.01902,0.467002
0.749891,1.52292,1.39089
0.149836,0.16737,-2.97691
0.423248,0.691641,-0.701953
0.455319,0.610554,-0.143855
0.150167,0.167346,-2.84594
0.648747,1.11493,0.619928
0.526489,1.31207,0.76109
0.41002,0.6643,-0.885647
0.0375471,0.0385212,-12.611
0.33242,0.421257,-0.716538
0.327291,0.51338,-7.68657
0.191137,0.217509,-1.85231
0.269638,0.329921,-1.21804
0.462694,0.717307,-0.205371
0.662449,2.39135,12.3051
0.879407,2.40443,4.57664
0.807813,1.6525,1.4605
0.54015,0.814466,0.148501
0.278193,0.399484,-13.9609
0.430331,0.590521,-0.26853
0.597117,1.11493,0.623076
0.649583,1.06997,0.541802
0.373859,0.469796,-0.424626
0.4124,0.780409,-2.94347
0.29967,0.359468,-0.764592
0.869149,2.56549,6.90482
0.20188,0.225827,-1.37573
0.574805,0.959381,0.350491
0.612416,1.01393,0.458553
0.279697,0.349444,-1.24872
0.777203,1.6375,1.62745
0.587784,1.56942,2.23113
0.138321,0.149114,-2.19826
0.567802,0.849285,0.22513
0.175019,0.196086,-1.9849
0.443255,0.588198,-0.18311
0.89343,2.72654,7.80596
0.548075,1.69735,2.9753
0.696448,1.37964,1.16043
0.522954,0.81843,0.102208
0.520447,0.952179,0.165214
0.137325,0.156082,-6.5636
0.857653,2.7586,11.123
0.23581,0.284986,-1.75227
0.642817,1.04516,0.505268
0.39522,0.637483,-1.17823
0.708585,1.42365,1.25285
0.395805,0.523192,-0.39741
0.531534,0.837198,0.139413
0.70308,1.2153,0.74344
0.413375,0.567064,-0.35846
0.656145,1.31687,1.07741
0.870204,2.04399,2.32574
0.484502,0.743738,-0.0743687
0.825162,1.81555,1.9126
0.835034,2.33313,5.39902
0.89217,2.54485,5.45702
0.0785276,0.0823196,-4.67394
0.463927,0.914169,-0.629711
0.362941,0.48979,-0.683716
0.526777,0.748194,0.0843237
0.458113,0.642903,-0.158188
0.356674,0.475434,-0.695762
0.350725,0.468052,-0.757088
0.930154,2.69693,4.81892
0.443667,0.588387,-0.181115
0.625106,1.04881,0.514441
0.422559,0.843769,-3.52804
0.889144,3.74969,63.6405
0.893476,2.85282,10.077
0.506691,0.711605,0.0215337
0.477088,1.06284,-0.686148
0.575328,0.861586,0.245884
0.559865,0.983793,0.352671
0.170832,0.187405,-1.68716
0.434819,0.830535,-1.41913
0.989341,4.61845,34.8307
0.881956,2.1368,2.5723
0.742597,2.27395,7.41401
0.799241,1.60569,1.36963
0.173976,0.203534,-3.89427
0.442934,0.593014,-0.190571
0.372277,0.483715,-0.502362
0.503742,1.02383,0.0521025
0.887849,2.18831,2.72205
0.651768,2.0904,6.69946
0.489813,0.769435,-0.0522537
0.535884,0.771851,0.115292
0.41968,0.597802,-0.380092
0.916331,2.48932,3.78104
0.558903,1.14805,0.618345
0.225144,0.258562,-1.29418
0.586514,2.33782,13.1574
0.156947,0.173509,-2.24654
0.696389,1.39439,1.2045
0.349775,0.496825,-1.13036
0.197517,0.231474,-2.35124
0.466367,0.917575,-0.56566
0.448317,0.694173,-0.304843
0.362942,0.467628,-0.542136
0.378225,0.52436,-0.636843
0.554258,0.808014,0.172126
0.314822,0.422724,-1.30506
0.557848,0.838081,0.200491
0.638444,1.04611,0.508116
0.321286,0.403226,-0.773438
0.791784,1.58368,1.3486
0.886069,2.23632,3.05566
0.430239,0.755596,-0.91126
0.489919,1.70699,-7.30741
0.247991,0.288733,-1.1041
0.412877,0.539442,-0.295426
0.180777,0.213521,-3.91186
0.176104,0.196241,-1.84225
0.882297,2.56573,6.21528
0.537843,0.776677,0.121938
0.398024,0.649387,-1.20149
0.618015,0.987883,0.422766
0.806081,2.51996,9.31102
0.628537,1.45202,1.59812
0.435618,0.65831,-0.365227
0.485068,0.665561,-0.0473997
0.472068,0.650606,-0.0939324
0.609699,1.00511,0.444609
0.366493,0.618892,-4.46147
0.272478,0.323542,-0.961216
0.22136,0.252815,-1.29557
0.319757,0.425691,-1.13823
0.653116,1.35015,1.18231
0.243617,0.279235,-1.0416
0.64632,1.11135,0.614968
0.591127,0.932826,0.337377
0.915506,2.53036,4.15248
0.714499,1.57857,1.78685
0.767703,1.46038,1.11963
0.530228,0.970976,0.233868
0.586428,1.75053,3.50222
0.681726,1.60262,2.0758
0.700252,1.51367,1.59749
0.367716,0.551578,-1.21724
0.606515,1.02247,0.469039
0.377268,0.542539,-0.789049
0.531715,0.772718,0.106272
0.51894,0.82718,0.0914018
0.550266,0.884474,0.224001
0.290496,0.424126,-9.70652
0.566051,0.998226,0.385491
0.639162,1.14224,0.677862
0.687228,1.91178,4.12395
0.529887,0.778726,0.104568
0.882354,2.22911,3.10813
0.477636,0.746996,-0.118926
0.470893,0.723669,-0.148764
0.603876,0.957653,0.377083
0.836828,1.84818,1.91854
0.729127,1.40387,1.121
0.311159,0.397811,-0.975019
0.282361,0.33449,-0.853389
0.185901,0.207084,-1.61006
0.351042,0.432393,-0.505436
0.724457,1.2891,0.85132
0.157379,0.17463,-2.33944
0.434359,0.599149,-0.254155
0.458814,0.63755,-0.149457
0.0689573,0.0733556,-14.9829
0.853523,2.58293,8.0073
0.813179,3.06231,26.9591
0.431759,0.567469,-0.221042
0.560521,0.98206,0.352014
0.545687,0.794406,0.147825
0.467488,0.696451,-0.149056
0.756139,1.83892,2.78254
0.128366,0.13832,-2.57711
0.523772,1.09053,0.318891
0.485878,0.671242,-0.0457967
0.401683,0.802007,-27.822
0.407679,0.541389,-0.34142
0.500994,1.28814,0.0457909
0.328092,0.46412,-1.59718
0.672379,1.72375,2.81826
0.279709,0.408178,-60.7388
0.694501,1.79734,3.13246
0.00886062,0.00891984,-70.9602
0.491844,1.37513,-0.763962
0.858128,2.06187,2.63861
0.413989,0.554794,-0.321805
0.0714596,0.0769301,-73.0669
0.478156,0.72022,-0.100016
0.183764,0.228957,-446.523
0.476096,0.646448,-0.0752389
0.435342,0.830466,-1.38144
0.432512,0.609603,-0.287504
0.628061,1.52299,1.91373
0.719331,1.27215,0.827116
0.627974,1.17118,0.74349
0.51065,1.59225,1.17747
0.618908,2.52707,18.2774
0.226362,0.28873,-4.86208
0.711793,1.37095,1.0886
0.365479,0.454888,-0.44972
0.290781,0.344591,-0.784124
0.0675051,0.0717343,-15.7481
0.392968,0.544118,-0.510824
0.443905,0.904263,-1.69027
0.524399,0.960881,0.194515
0.461277,0.73477,-0.240953
0.849463,1.90463,2.0017
0.390361,0.699013,-3.75542
0.579378,1.26318,0.953111
0.204934,0.230698,-1.3982
0.741628,1.83623,2.92299
0.654101,3.90016,268.231
0.13668,0.147213,-2.22999
0.559923,0.997342,0.370417
0.669387,1.20042,0.767855
0.416814,0.820315,-3.92514
0.555873,0.87679,0.229277
0.48421,0.668248,-0.0512901
0.51582,1.08891,0.237857
0.351684,0.567233,-3.9389
0.515578,1.03065,0.185688
0.685494,1.30499,0.984129
0.167752,0.195818,-4.476
0.494531,0.729244,-0.0217393
0.443685,1.00195,-5.09288
0.426331,0.838721,-2.50634
0.529721,0.800141,0.114264
0.6522,1.13325,0.651448
0.757261,1.41937,1.05592
0.84423,1.87639,1.94815
0.548502,1.506,1.75985
0.792901,1.6089,1.42162
0.420309,0.595572,-0.36738
0.256815,0.305503,-1.16074
0.641114,1.51058,1.81689
0.757739,2.84596,22.5597
0.690851,1.37995,1.17808
0.504177,0.701816,0.0131416
0.470053,0.651248,-0.103342
0.402193,0.515371,-0.319508
0.16707,0.184087,-1.85572
0.837569,1.83121,1.84075
0.435241,0.588349,-0.230729
0.420841,0.569903,-0.300565
0.355539,0.440592,-0.494039
0.695632,1.2044,0.735047
