Sum_uniform,Sum_exponential,Sum_cauchy
0.128552,0.137599,-2.34002
0.696941,1.19383,0.711962
0.49004,0.673422,-0.0313013
0.540384,0.777363,0.127554
0.434761,0.570506,-0.207874
0.661897,1.0844,0.55754
0.507188,0.707627,0.0225852
0.715792,1.25805,0.805245
0.38828,0.49148,-0.36614
0.1087,0.115074,-2.81362
0.0151544,0.0152704,-20.9886
0.357885,0.442988,-0.478705
0.227309,0.257876,-1.1538
0.445521,0.589726,-0.172843
0.365263,0.454545,-0.450521
0.353772,0.436604,-0.494686
0.407734,0.5238,-0.298262
0.0931333,0.0977599,-3.3197
0.937103,2.76626,4.99477
0.660507,1.0803,0.55183
0.774618,1.48996,1.16801
0.659979,1.07875,0.549668
0.115197,0.12239,-2.64149
0.200077,0.22324,-1.37568
0.600722,0.918097,0.327429
0.388825,0.492372,-0.364198
0.567818,0.838908,0.216339
0.123018,0.131268,-2.45739
0.744077,1.36288,0.963457
0.614558,0.953366,0.376284
0.797921,1.59909,1.35764
0.547204,0.792314,0.149393
0.0099059,0.00995528,-32.123
0.338997,0.413997,-0.553866
0.53464,0.764943,0.109255
0.266412,0.309808,-0.901853
0.304051,0.362479,-0.707276
0.591109,0.894306,0.294308
0.956131,3.12654,7.20985
0.668515,1.10417,0.585119
0.997593,6.02932,132.233
0.0641672,0.0663184,-4.89326
0.783439,1.52988,1.23574
0.567149,0.837361,0.21414
0.403962,0.51745,-0.311215
0.3883,0.491513,-0.366068
0.169572,0.185814,-1.69611
0.163297,0.178286,-1.77519
0.875059,2.07992,2.41549
0.30964,0.370542,-0.681254
0.143219,0.154573,-2.07049
0.713437,1.2498,0.793119
0.8827,2.14302,2.58969
0.72648,1.29638,0.862152
0.674181,1.12141,0.609267
0.456171,0.60912,-0.138571
0.853052,1.91768,2.01003
0.917968,2.50065,3.79403
0.635123,1.0082,0.451983
0.175995,0.193579,-1.62046
0.40814,0.524485,-0.296874
0.0501789,0.0514817,-6.29086
0.875931,2.08691,2.43432
0.666114,1.09695,0.575036
0.139451,0.150184,-2.13466
0.0347245,0.0353417,-9.13033
0.0427567,0.0436977,-7.39985
0.96578,3.37493,9.26588
0.85009,1.89772,1.96398
0.642261,1.02795,0.47927
0.810467,1.66319,1.47611
0.234196,0.26683,-1.10457
0.265938,0.309162,-0.904557
0.251623,0.289848,-0.989855
0.907214,2.37746,3.33285
0.593749,0.900785,0.303344
0.101164,0.106655,-3.03981
0.278176,0.325973,-0.836972
0.152361,0.165301,-1.92714
0.310463,0.371735,-0.677475
0.793889,1.57934,1.32224
0.924232,2.58007,4.12145
0.069179,0.0716882,-4.52858
0.827837,1.75932,1.66498
0.584638,0.878604,0.272346
0.900721,2.30982,3.10156
0.24302,0.278419,-1.04485
0.949207,2.98,6.21352
0.430544,0.563073,-0.221733
0.872227,2.0575,2.35595
0.151972,0.164842,-1.93291
0.859845,1.965,2.12242
0.725472,1.2927,0.85665
0.985176,4.21151,21.4571
0.784065,1.53278,1.24072
0.648229,1.04477,0.502536
0.27989,0.328351,-0.827854
0.578337,0.863548,0.251194
0.963373,3.30698,8.65227
0.950077,2.99728,6.32368
0.510307,0.713976,0.0323902
0.391621,0.496958,-0.354279
0.333182,0.405237,-0.577986
0.691486,1.17599,0.686446
0.458542,0.613491,-0.130984
0.847824,1.88272,1.92989
0.690562,1.173,0.682182
0.510108,0.71357,0.0317649
0.924314,2.58117,4.12613
0.565705,0.834031,0.2094
0.542215,0.781355,0.133405
0.115876,0.123158,-2.62455
0.625262,0.981527,0.415177
0.673576,1.11956,0.606664
0.971477,3.55706,11.13
0.914133,2.45496,3.61667
0.527443,0.749597,0.086429
0.951085,3.01768,6.45617
0.192492,0.213802,-1.44696
0.921717,2.54742,3.98382
0.10362,0.109391,-2.9626
0.772541,1.48078,1.1527
0.447408,0.593135,-0.166744
0.0969716,0.102001,-3.18033
0.71965,1.27172,0.825424
0.416218,0.538228,-0.269459
0.510107,0.713568,0.0317625
0.382825,0.482603,-0.385698
0.220677,0.24933,-1.20357
0.917496,2.49491,3.77133
0.235575,0.268631,-1.09501
0.201815,0.225414,-1.36001
0.344377,0.42217,-0.531981
0.375113,0.470185,-0.413798
0.984122,4.14283,20.0308
0.985916,4.2627,22.5856
0.240384,0.274943,-1.06232
0.783795,1.53153,1.23857
0.906995,2.3751,3.32453
0.183448,0.202665,-1.53865
0.191588,0.212684,-1.45578
0.0961431,0.101084,-3.20949
0.963389,3.30741,8.656
0.640372,1.02268,0.471992
0.838807,1.82515,1.80296
0.563972,0.830048,0.203723
0.0138574,0.0139543,-22.9559
0.35271,0.43496,-0.498849
0.686339,1.15944,0.662917
0.444939,0.588677,-0.174726
0.672912,1.11753,0.603815
0.348267,0.428121,-0.516401
0.449103,0.596208,-0.161273
0.0737708,0.0766335,-4.23732
0.982161,4.02638,17.825
0.365542,0.454984,-0.449471
0.585922,0.881701,0.276685
0.996851,5.76052,101.064
0.968427,3.45546,10.0487
0.510853,0.715092,0.0341082
0.99756,6.01582,130.46
0.48138,0.656584,-0.0585638
0.269321,0.313782,-0.885414
0.115081,0.122259,-2.6444
0.85826,1.95376,2.09531
0.0814197,0.084926,-3.82386
0.138084,0.148597,-2.15874
0.471537,0.637783,-0.0896579
0.557847,0.816099,0.183759
0.13734,0.147735,-2.17204
0.0829585,0.0866025,-3.74971
0.37779,0.474477,-0.403983
0.0763337,0.0794044,-4.08973
0.885752,2.16939,2.66546
0.362877,0.450792,-0.459572
0.756733,1.4136,1.04323
0.26901,0.313356,-0.88716
0.265818,0.308999,-0.905241
0.666051,1.09677,0.574776
0.894728,2.25121,2.91264
0.638015,1.01615,0.462969
0.245636,0.281881,-1.0278
0.0626834,0.0647342,-5.01225
0.774758,1.49058,1.16905
0.493584,0.680397,-0.0201582
0.498624,0.690399,-0.00432344
0.17513,0.19253,-1.63036
0.836627,1.81172,1.77419
0.907819,2.384,3.35603
0.192706,0.214067,-1.44488
0.282516,0.332005,-0.814045
0.46931,0.633578,-0.0967146
0.63556,1.00939,0.453636
0.391556,0.49685,-0.35451
0.512163,0.717773,0.0382291
0.306518,0.36603,-0.695711
0.976671,3.75808,13.6202
0.702899,1.21368,0.740552
0.513823,0.721182,0.0434525
0.597873,0.910988,0.317548
0.293807,0.347866,-0.756701
0.158377,0.172423,-1.84117
0.11728,0.124748,-2.59015
0.676246,1.12777,0.6182
0.147904,0.160056,-1.99498
0.405918,0.520738,-0.304486
0.898408,2.28679,3.0261
0.916719,2.48554,3.73453
0.494909,0.683017,-0.0159944
0.8909,2.21549,2.80244
0.688462,1.16623,0.672557
0.133259,0.143015,-2.24746
0.482314,0.658386,-0.05562
0.267345,0.311081,-0.896551
0.627778,0.988265,0.424475
0.603026,0.923884,0.335462
0.630232,0.994881,0.433606
0.504389,0.701963,0.0137878
0.0657914,0.0680555,-4.76907
0.831662,1.78178,1.71124
0.772209,1.47933,1.15027
0.444531,0.587942,-0.176047
0.528452,0.751734,0.0896225
0.730928,1.31278,0.886814
0.415391,0.536812,-0.272249
0.555673,0.811193,0.176706
0.101884,0.107456,-3.01681
0.49661,0.68639,-0.0106502
0.163992,0.179117,-1.76616
0.644312,1.0337,0.487219
0.314009,0.376891,-0.661343
0.542181,0.781281,0.133296
0.696163,1.19126,0.708282
0.927078,2.61836,4.28843
0.236551,0.269909,-1.08829
0.223644,0.253144,-1.181
0.310928,0.372409,-0.675346
0.375082,0.470135,-0.413911
0.787386,1.54828,1.26756
0.613408,0.950384,0.372162
0.243234,0.278701,-1.04344
0.152479,0.16544,-1.92539
0.702778,1.21328,0.739963
0.544722,0.786847,0.14143
0.412367,0.531653,-0.28248
0.48768,0.668806,-0.0387242
0.392162,0.497847,-0.352367
0.820766,1.71907,1.58417
0.809043,1.65571,1.46198
0.882483,2.14117,2.58444
0.812555,1.67427,1.49717
0.600221,0.916843,0.325687
0.782783,1.52686,1.23054
0.339023,0.414037,-0.553757
0.939308,2.80195,5.18099
0.239168,0.273342,-1.07049
0.663318,1.08862,0.563407
0.643959,1.03271,0.485845
0.605093,0.929105,0.342703
0.461279,0.618558,-0.122249
0.693617,1.18292,0.696343
0.789363,1.55762,1.28388
0.0761195,0.0791726,-4.10169
0.787026,1.54659,1.26462
0.579802,0.867028,0.256092
0.644822,1.03514,0.489203
0.286446,0.337497,-0.793719
0.289445,0.341709,-0.778475
0.143016,0.154336,-2.07387
0.0584855,0.0602655,-5.38116
0.116767,0.124166,-2.60264
0.538846,0.774022,0.122646
0.814981,1.6873,1.52215
0.908205,2.3882,3.37094
0.348534,0.428529,-0.515342
0.100646,0.106078,-3.05657
0.933158,2.70542,4.69192
0.218148,0.246089,-1.22322
0.219155,0.247379,-1.21534
0.176765,0.194513,-1.61173
0.000519626,0.000519761,-612.574
0.490817,0.674947,-0.0288578
0.0270522,0.0274248,-11.7382
0.418092,0.541443,-0.263156
0.971983,3.57496,11.3321
0.787481,1.54872,1.26834
0.570499,0.845132,0.225174
0.0385305,0.0392925,-8.22085
0.0644457,0.0666161,-4.87152
0.948539,2.96694,6.13151
0.841746,1.84355,1.84286
0.0537989,0.0553001,-5.86022
0.0657457,0.0680066,-4.77249
0.525052,0.74455,0.0788665
0.234265,0.26692,-1.10409
0.643175,1.03051,0.482806
0.302,0.359537,-0.716984
0.557967,0.81637,0.184148
0.358985,0.444702,-0.474466
0.650992,1.05266,0.513457
0.630908,0.99671,0.436131
0.0757239,0.0787444,-4.12396
0.613867,0.951574,0.373808
0.437019,0.574509,-0.200484
0.535423,0.766628,0.111746
0.0858339,0.089743,-3.61812
0.0255961,0.0259293,-12.4091
0.449731,0.597348,-0.15925
0.728528,1.30389,0.873431
0.632408,1.00078,0.441751
0.103727,0.109511,-2.95932
0.80144,1.61666,1.38956
0.932798,2.70005,4.666
0.118962,0.126655,-2.54997
0.944363,2.88891,5.66283
0.00568107,0.00569726,-56.024
0.611366,0.945118,0.364879
0.212265,0.238593,-1.27042
0.426059,0.555229,-0.236562
0.100181,0.105561,-3.07174
0.499454,0.692056,-0.00171477
0.125561,0.134172,-2.40224
0.795605,1.5877,1.33716
0.297018,0.352424,-0.740953
0.573597,0.852369,0.235421
0.523842,0.742005,0.0750415
0.391959,0.497512,-0.353086
0.71779,1.2651,0.815643
0.511267,0.715939,0.0354106
0.514422,0.722416,0.0453396
0.755724,1.40946,1.03663
0.797055,1.59482,1.34994
0.305053,0.36392,-0.702563
0.716117,1.25919,0.806931
0.378119,0.475007,-0.40278
0.65213,1.05593,0.517982
0.227562,0.258204,-1.15194
0.991762,4.79905,38.6325
0.222599,0.2518,-1.18889
0.670233,1.10937,0.592389
0.176616,0.194332,-1.61341
0.552346,0.803735,0.165949
0.675733,1.12619,0.615972
0.272703,0.318421,-0.866637
0.102202,0.10781,-3.00676
0.486142,0.665809,-0.0435622
0.429182,0.560684,-0.226227
0.266717,0.310223,-0.900118
0.920404,2.53079,3.91537
0.741074,1.35121,0.945434
0.0458637,0.0469487,-6.89225
0.342881,0.41989,-0.538026
0.404764,0.518798,-0.308451
0.82013,1.71552,1.57717
0.610643,0.943257,0.362304
0.545898,0.789433,0.1452
0.018075,0.0182403,-17.5916
0.283634,0.333565,-0.80822
0.305815,0.365017,-0.698992
0.327946,0.397416,-0.600143
0.669617,1.1075,0.589775
0.153048,0.166111,-1.91701
0.286895,0.338127,-0.791421
0.951702,3.03036,6.53983
0.77263,1.48118,1.15335
0.761891,1.43503,1.07765
0.573755,0.852741,0.235946
0.372188,0.465514,-0.424603
0.709016,1.23449,0.770739
0.00237136,0.00237417,-134.229
0.431311,0.564421,-0.219207
0.592656,0.898097,0.299597
0.513741,0.721015,0.0431968
0.491955,0.677185,-0.0252806
0.914085,2.45439,3.61451
0.127125,0.135963,-2.36935
0.057243,0.0589467,-5.5006
0.372028,0.46526,-0.425194
0.817917,1.70329,1.55319
0.347272,0.426595,-0.520366
0.673723,1.12001,0.607295
0.409034,0.525997,-0.293821
0.553785,0.806954,0.170597
0.849239,1.89206,1.95107
0.656145,1.06753,0.534086
0.174066,0.191241,-1.64265
0.673372,1.11893,0.605789
0.72036,1.27425,0.829177
0.570868,0.84599,0.226391
0.425563,0.554364,-0.23821
0.580197,0.86797,0.257417
0.859456,1.96223,2.11571
0.348291,0.428157,-0.516307
0.725854,1.29409,0.858731
0.906471,2.36948,3.3048
0.918469,2.50677,3.8184
0.649006,1.04699,0.505597
0.81917,1.7102,1.5667
0.0834361,0.0871235,-3.72724
0.567914,0.839131,0.216656
0.31234,0.374461,-0.668905
0.638184,1.01662,0.463616
0.646935,1.0411,0.497457
0.692754,1.18011,0.692323
0.646719,1.04049,0.496608
0.959032,3.19496,7.72672
0.0718629,0.0745759,-4.35389
0.816419,1.6951,1.53725
0.956054,3.12479,7.19708
0.88035,2.12318,2.53384
0.596733,0.908156,0.31361
0.0150986,0.0152137,-21.0663
0.706779,1.22683,0.759598
0.368594,0.459806,-0.437993
0.166787,0.182466,-1.73054
0.277269,0.324718,-0.841827
0.975756,3.71958,13.1039
0.216465,0.24394,-1.2365
0.781127,1.51926,1.21754
0.608448,0.937636,0.354522
0.78598,1.54169,1.25611
0.749593,1.38467,0.997446
0.0727898,0.075575,-4.29651
0.0710075,0.0736546,-4.40816
0.296905,0.352263,-0.741504
0.553021,0.805244,0.168128
0.683175,1.1494,0.648699
0.744858,1.36593,0.9682
0.887631,2.18597,2.71406
0.156781,0.170529,-1.86338
0.122812,0.131034,-2.46193
0.626958,0.986064,0.421438
0.428794,0.560005,-0.227508
0.0208381,0.0210583,-15.2535
0.45436,0.605797,-0.144372
0.554855,0.809354,0.174057
0.613612,0.950912,0.372892
0.0146905,0.0147995,-21.6523
0.812363,1.67325,1.49521
0.109236,0.115676,-2.79866
0.397258,0.506265,-0.334472
0.835319,1.80374,1.75727
0.915526,2.47131,3.67926
0.35927,0.445147,-0.473368
0.319974,0.385625,-0.634733
0.107241,0.113439,-2.855
0.164956,0.180271,-1.75374
0.467262,0.629725,-0.103214
0.86263,1.98507,2.17149
0.137075,0.147428,-2.1768
0.396267,0.504623,-0.337937
0.239803,0.274177,-1.06622
0.759708,1.4259,1.06293
0.0479405,0.0491278,-6.5894
0.0111189,0.0111812,-28.6162
0.343616,0.42101,-0.535052
0.286043,0.336933,-0.795783
0.110727,0.117352,-2.75782
0.107429,0.113649,-2.84962
0.207131,0.232098,-1.31347
0.508371,0.71003,0.0263032
0.0528782,0.0543276,-5.9642
0.816025,1.69296,1.53309
0.683425,1.15019,0.649815
0.0755378,0.0785431,-4.13452
0.712864,1.2478,0.790195
0.700333,1.20508,0.728144
0.905484,2.35899,3.26824
0.692926,1.18067,0.693122
0.0906806,0.0950589,-3.41475
0.556079,0.812109,0.178024
0.938271,2.785,5.09175
0.52428,0.742926,0.0764268
0.310866,0.37232,-0.675627
0.937838,2.77802,5.05542
0.810144,1.66149,1.47289
0.581205,0.870374,0.260796
0.673027,1.11788,0.604307
0.322474,0.389307,-0.623771
0.243973,0.279678,-1.0386
0.0465888,0.047709,-6.78347
0.442486,0.584268,-0.182678
0.986332,4.29268,23.2739
0.329449,0.399656,-0.593737
0.439049,0.578122,-0.193858
0.676298,1.12793,0.618423
0.820004,1.71482,1.57579
0.875386,2.08253,2.42252
0.723284,1.28476,0.844802
0.751793,1.39349,1.01133
0.734235,1.32514,0.905548
0.115433,0.122657,-2.63557
0.724275,1.28835,0.850151
0.649369,1.04802,0.507029
0.732144,1.31731,0.893663
0.642718,1.02923,0.481036
0.486271,0.666059,-0.0431591
0.940286,2.81819,5.26792
0.751582,1.39264,1.00999
0.217315,0.245024,-1.22977
0.161239,0.17583,-1.80234
0.0645222,0.0666979,-4.86558
0.0386292,0.0393951,-8.19964
0.692681,1.17987,0.691982
0.403094,0.515996,-0.314205
0.29269,0.346286,-0.762234
0.0267121,0.0270754,-11.8883
0.479631,0.653217,-0.0640793
0.526853,0.74835,0.0845627
0.907901,2.38489,3.35917
0.799518,1.60703,1.372
0.414118,0.534637,-0.27655
0.465603,0.626616,-0.108484
0.99513,5.32474,65.3611
0.450125,0.598065,-0.15798
0.791894,1.56971,1.30515
0.0785518,0.0818088,-3.96963
0.882874,2.14451,2.59391
0.65995,1.07866,0.549549
0.821586,1.72365,1.59324
0.0426666,0.0436035,-7.41567
0.0591316,0.060952,-5.32101
0.161997,0.176734,-1.79226
0.439212,0.578413,-0.193326
0.466789,0.628837,-0.104717
0.314158,0.377107,-0.660672
0.382544,0.482147,-0.386713
0.901693,2.31966,3.13432
0.725305,1.29209,0.855741
0.198025,0.220678,-1.3945
0.338866,0.413799,-0.554402
0.883415,2.14914,2.6071
0.699266,1.20153,0.723027
0.592453,0.897599,0.298903
0.0796116,0.0829595,-3.91457
0.955819,3.11947,7.15839
0.673405,1.11904,0.605931
0.473112,0.640768,-0.0846715
0.766476,1.45447,1.10928
0.821778,1.72472,1.59537
0.26121,0.302742,-0.931934
0.688863,1.16752,0.674389
0.49511,0.683415,-0.015363
0.959183,3.19866,7.75567
0.766581,1.45492,1.11001
0.935098,2.73488,4.83632
0.62974,0.993549,0.431768
0.325537,0.393838,-0.610483
0.8456,1.86821,1.89731
0.895251,2.25619,2.9283
0.676474,1.12848,0.619188
0.38004,0.4781,-0.395783
0.867592,2.02187,2.26372
0.832021,1.78392,1.71568
0.347277,0.426603,-0.520347
0.252963,0.291641,-0.981554
0.309392,0.370182,-0.682397
0.511206,0.715813,0.0352179
0.679214,1.13698,0.631163
0.764124,1.44445,1.09293
0.325081,0.393162,-0.612452
0.238121,0.271967,-1.07757
0.986975,4.34092,24.4255
0.961824,3.26556,8.29802
0.446365,0.59125,-0.170112
0.700188,1.2046,0.727445
0.562405,0.826461,0.198602
0.688279,1.16565,0.671724
0.473271,0.64107,-0.0841685
0.17876,0.19694,-1.5894
0.820476,1.71745,1.58097
0.613666,0.951052,0.373085
0.954342,3.08658,6.92376
0.176926,0.194709,-1.60991
0.860899,1.97255,2.14078
0.423548,0.550864,-0.244907
0.329604,0.399887,-0.593078
0.484762,0.663127,-0.0479069
0.908516,2.39159,3.38308
0.0673982,0.069777,-4.65203
0.574135,0.853633,0.237207
0.765044,1.44836,1.09929
0.960374,3.22827,7.99129
0.821824,1.72498,1.59589
0.947165,2.94058,5.96916
0.705182,1.2214,0.751714
0.255494,0.295034,-0.966063
0.502278,0.697715,0.00715823
0.789686,1.55915,1.28657
0.178396,0.196497,-1.59344
0.354015,0.436979,-0.493737
0.55148,0.801802,0.163155
0.947111,2.93956,5.96294
0.440764,0.581185,-0.188272
0.0306539,0.0311336,-10.3519
0.490426,0.67418,-0.0300868
0.703477,1.21563,0.743367
0.63149,0.998287,0.438306
0.624901,0.980567,0.413851
0.85625,1.93968,2.0617
0.637164,1.0138,0.459725
0.431044,0.563953,-0.220084
0.624737,0.980128,0.413245
0.256615,0.296542,-0.959276
0.738392,1.34091,0.929598
0.073889,0.0767612,-4.23029
0.175876,0.193434,-1.62182
0.497922,0.689001,-0.00652717
0.815592,1.6906,1.52854
0.636219,1.0112,0.456137
0.894945,2.25327,2.91913
0.318151,0.382947,-0.642798
0.666819,1.09907,0.57799
0.970385,3.51948,10.7173
0.21893,0.247091,-1.2171
0.467283,0.629764,-0.103148
0.865972,2.00971,2.23291
0.400666,0.511936,-0.322609
0.847554,1.88094,1.92588
0.590214,0.892121,0.291256
0.129914,0.139163,-2.31257
0.613216,0.94989,0.371479
0.33886,0.41379,-0.554426
0.40902,0.525974,-0.293868
0.0663728,0.0686781,-4.72608
0.568145,0.839665,0.217415
0.216472,0.243948,-1.23645
0.372145,0.465447,-0.42476
0.284509,0.334786,-0.803687
0.954555,3.09124,6.95656
0.0611806,0.0631322,-5.13856
0.505186,0.703574,0.0162952
0.167462,0.183276,-1.7221
0.139462,0.150197,-2.13447
0.917564,2.49573,3.77458
0.397711,0.507018,-0.332889
0.502315,0.697787,0.00727205
0.886927,2.17972,2.69567
0.282034,0.331333,-0.816565
0.798089,1.59993,1.35915
0.237409,0.271033,-1.08242
0.721539,1.27848,0.835447
0.192503,0.213815,-1.44685
0.337473,0.411694,-0.560138
0.145632,0.157393,-2.03104
0.776208,1.49704,1.17989
0.158049,0.172033,-1.8457
0.607353,0.934845,0.350658
0.527296,0.749287,0.0859648
0.612566,0.948209,0.369154
0.402423,0.514872,-0.316526
0.783966,1.53232,1.23992
0.355916,0.439926,-0.486332
0.866253,2.01181,2.2382
0.106845,0.112995,-2.86643
0.807195,1.64607,1.44392
0.679131,1.13672,0.630796
0.901104,2.31368,3.11439
0.890628,2.213,2.79491
0.830453,1.77463,1.69641
0.516147,0.725974,0.0507699
0.926208,2.6065,4.23606
0.934118,2.71989,4.76232
0.278793,0.326829,-0.833678
0.97939,3.882,15.4231
0.427705,0.5581,-0.23111
0.105086,0.111027,-2.9182
0.871632,2.05286,2.34376
0.585059,0.879619,0.273768
0.200989,0.224381,-1.36743
0.780962,1.51851,1.21626
0.83897,1.82616,1.80513
0.55441,0.808356,0.172618
0.865828,2.00863,2.2302
0.255422,0.294938,-0.966498
0.209708,0.235352,-1.29164
0.850905,1.90317,1.97648
0.352358,0.434417,-0.50023
0.575337,0.856459,0.241198
0.370204,0.46236,-0.431976
0.409769,0.527242,-0.291313
0.52453,0.743452,0.0772164
0.175635,0.193142,-1.62457
0.441858,0.583142,-0.184717
0.814524,1.68483,1.51741
0.642495,1.02861,0.480176
0.974309,3.66162,12.3631
0.738362,1.34079,0.929425
0.0341993,0.0347978,-9.27165
0.758609,1.42134,1.05561
0.772696,1.48147,1.15383
0.435184,0.571255,-0.206488
0.886112,2.17254,2.67464
0.113915,0.120942,-2.67396
0.398933,0.509048,-0.328631
0.383316,0.483398,-0.383927
0.919387,2.51809,3.86382
0.0925842,0.0971545,-3.34055
0.462729,0.621252,-0.117629
0.962801,3.29147,8.51792
0.367176,0.457563,-0.443312
0.95901,3.19443,7.7226
0.691375,1.17563,0.685931
0.203993,0.228147,-1.34069
0.790419,1.56264,1.2927
0.323109,0.390245,-0.621002
0.33041,0.401089,-0.589662
0.779837,1.51339,1.20754
0.788797,1.55494,1.27918
0.649499,1.04839,0.507546
0.164121,0.179272,-1.76449
0.533186,0.761825,0.104637
0.597463,0.909968,0.316131
0.960092,3.22118,7.93429
0.393738,0.500443,-0.346811
0.0606494,0.0625665,-5.1847
0.0893977,0.093649,-3.46649
0.710457,1.23945,0.77798
0.363836,0.452299,-0.455926
0.608818,0.938583,0.355833
0.387641,0.490437,-0.368415
0.400033,0.510881,-0.324803
0.3153,0.378774,-0.655529
0.698665,1.19953,0.720155
0.339853,0.415293,-0.550356
